71	489.961416	489.968538
69	104.574950	104.806717
30	126.078130	126.414758
3	128.227856	128.343824
55	330.904612	330.909244
7	434.487760	435.210473
41	117.502195	117.626862
62	170.334282	170.734746
37	224.107627	224.112499
17	277.284949	277.314075
77	108.445470	108.453221
42	444.549568	445.110529
59	154.779587	154.797467
57	183.842297	183.988605
47	275.419266	275.894872
27	438.124037	439.252915
52	493.731863	493.856833
66	301.095523	301.120903
50	327.365942	327.963695
14	359.282465	359.690641
