3	5.825220	1.024227	2.026243	16.845245	320.839959	11.315218	1.931201
37	5.053118	1.075163	2.013648	20.823241	315.623160	35.938467	0.599052
14	4.536323	0.895094	2.429404	18.748690	87.367449	13.966681	4.743954
42	6.448232	0.976895	2.067315	14.193027	191.587138	11.538522	3.238460
27	4.936672	0.782229	2.723734	14.283047	111.498625	10.985669	3.578254
30	3.719344	0.764974	2.944287	19.130825	98.239105	12.740573	0.276423
17	4.566106	1.109498	2.015566	24.064141	165.563656	309.894720	1.492655
7	9.675256	1.216805	1.536416	11.961938	349.208040	359.322668	4.085462
41	6.182263	1.178945	1.766973	18.700702	327.478309	240.094240	0.149623
