50	0.324853	0.181600	30.000000	30.000000	313.127086	20.000000	1.685338
41	0.307576	0.177673	31.000000	31.000000	266.979491	20.000000	5.397157
66	0.291724	0.173952	32.000000	32.000000	304.882948	20.000000	4.499473
57	0.277140	0.170420	33.000000	33.000000	173.304295	20.000000	1.559748
42	0.263688	0.167062	34.000000	34.000000	189.908256	20.000000	1.225855
47	0.251252	0.163864	35.000000	35.000000	224.093526	20.000000	4.274298
59	0.239728	0.160816	36.000000	36.000000	215.040815	20.000000	0.023204
62	0.229027	0.157905	37.000000	37.000000	188.587424	20.000000	6.189289
52	0.219070	0.155122	38.000000	38.000000	164.106476	20.000000	4.087639
55	0.209788	0.152459	39.000000	39.000000	171.764339	20.000000	3.069306
