47	21.959703	22.103412
57	34.046933	34.097452
52	31.619259	31.700708
30	12.031700	12.061642
37	9.816010	9.885938
7	12.688138	12.838404
50	175.665878	175.685981
3	315.509309	315.542990
66	361.566677	362.090687
55	22.450487	22.472400
69	34.766670	34.767649
42	29.487158	29.534038
62	12.353267	12.428927
41	12.786478	12.998125
27	12.028103	12.065405
17	175.611729	175.619979
59	315.344032	315.356569
14	361.601471	362.163483
