62	0.108538	0.026367	112.729736	13.866419
300	0.043890	0.012320	232.700684	12.605112
181	0.184484	0.045819	281.271973	13.240174
174	0.263700	0.084020	228.779053	13.577356
37	0.133220	0.039595	259.168457	12.571070
299	0.036559	0.010638	340.527588	12.600636
407	0.174015	0.053191	298.574463	10.607173
402	0.206703	0.056077	162.299561	10.806804
115	0.189365	0.069132	202.020752	12.810411
448	0.081247	0.020209	273.824219	10.672436
198	0.008476	0.004523	180.644531	10.874211
121	0.103769	0.027550	119.437744	9.260337
140	0.223991	0.095983	343.728760	9.912014
376	0.025896	0.008786	235.041748	11.369181
42	0.125646	0.028803	143.112305	10.836319
182	0.082774	0.020814	138.939453	10.397690
100	0.334976	0.220917	106.064453	8.530463
66	0.079567	0.024359	167.563965	10.102403
278	0.214595	0.106387	308.781250	8.213124
135	0.096739	0.022909	209.556885	10.444284
258	0.142819	0.039002	338.510742	29.157175
178	0.089769	0.027416	204.748047	30.784158
321	0.094365	0.023017	238.408691	18.689106
436	0.113480	0.028990	278.459717	28.999103
103	0.175335	0.049943	264.820312	28.654760
213	0.117211	0.034242	284.296631	32.218975
270	0.199477	0.059183	161.686523	30.520383
101	0.209933	0.061622	169.727051	33.732130
302	0.082944	0.023309	252.774170	14.527912
77	0.087657	0.027820	237.160156	13.295535
286	0.103782	0.031551	110.019043	34.894178
388	0.128439	0.034118	313.668457	33.621561
17	0.089967	0.027562	128.866455	31.198046
142	0.165132	0.051683	289.250244	21.549411
139	0.215601	0.068564	124.205078	30.780768
104	0.160420	0.044194	188.773926	37.209358
119	0.140680	0.039759	103.397705	18.420715
55	0.059397	0.017589	111.365479	19.249971
431	0.148422	0.041181	218.334717	30.498022
392	0.171898	0.046678	275.683105	20.972542
161	0.054604	0.017045	260.477539	260.804466
239	0.080542	0.023215	208.311768	401.537330
377	0.098012	0.027420	199.458984	213.189170
3	0.131128	0.036436	313.928467	447.941931
27	0.131138	0.036198	253.767822	428.020417
434	0.138238	0.035947	258.566406	238.387126
383	0.055004	0.017002	140.604736	307.742574
263	0.044537	0.014433	264.553955	445.956855
218	0.101285	0.029064	117.475342	328.358795
251	0.093789	0.026716	111.164062	96.681680
95	0.256616	0.073435	222.603516	131.941905
421	0.220167	0.059560	256.191162	126.723892
410	0.092479	0.025456	218.203125	430.051865
283	0.129495	0.033806	193.453857	431.827907
257	0.131960	0.036094	243.672119	374.363479
301	0.128463	0.035433	334.864990	345.103786
366	0.132683	0.036355	106.431152	202.922308
443	0.179966	0.046101	246.199707	218.467231
7	0.094719	0.026631	225.620117	212.140606
423	0.191809	0.049351	143.046387	284.406067
189	0.092263	0.076816	232.764160	12.752849
411	0.009804	0.005574	119.551025	12.568318
393	0.000481	0.000945	259.294922	11.226403
372	0.000250	0.310600	112.896729	9.595733
144	0.001685	0.002073	278.590820	33.319749
50	0.072531	0.071491	235.104492	10.878015
57	0.047804	0.034452	229.022461	9.814304
168	0.000639	0.528483	202.246582	10.248882
438	0.033479	0.016319	284.400635	32.065254
266	0.058102	0.023402	298.701172	9.355866
287	0.000997	0.001536	238.532471	31.709203
52	0.004030	0.003677	273.941162	10.875854
379	0.001011	0.784863	180.765869	10.509766
289	0.005958	0.004789	338.665771	27.757270
259	0.054316	0.030513	264.976318	19.177685
47	0.014944	0.007322	106.269775	9.897731
405	0.489252	0.372856	209.402100	10.586325
206	0.012775	0.007226	204.833740	19.688693
156	0.001198	0.912502	252.962158	27.091299
445	0.435047	0.537559	343.764404	10.394915
226	0.060722	0.041535	143.261719	9.660549
71	0.003379	0.002603	167.635498	10.439122
138	0.001837	0.002253	111.272461	370.948363
349	0.011825	0.006898	281.459717	8.922287
441	0.000011	0.065830	253.923096	201.599205
335	0.005626	0.004556	208.412109	272.022035
298	0.000050	0.130170	308.958252	9.261562
422	0.008164	0.005504	169.929688	17.018590
416	0.001155	0.001776	256.417480	385.489822
351	0.007817	0.005846	222.854980	120.411709
133	0.001268	0.001884	218.321045	289.267987
203	0.005639	0.004526	258.724365	165.423288
172	0.001964	0.002397	143.249756	330.342794
183	0.206746	0.224685	138.995117	10.552624
323	0.008020	0.005905	161.878662	11.992584
59	0.000081	0.166526	289.423096	23.075355
390	0.047169	0.030876	103.536865	18.718489
186	0.018016	0.010392	162.507324	7.485725
450	0.000561	0.001174	199.572021	409.874541
400	0.091414	0.051375	340.565430	8.502358
398	0.022435	0.012400	193.595215	150.039859
429	0.034064	0.018680	110.117920	21.402547
227	0.030317	0.017016	128.957520	31.427859
14	0.042994	0.030178	275.861328	18.197491
417	0.000438	0.433677	188.984619	25.235051
369	0.100456	0.064120	237.216797	11.866217
30	0.002460	0.002679	140.680908	371.219310
219	0.001261	0.001895	335.013672	373.505491
389	0.004099	0.003676	225.736084	82.235356
310	0.004067	0.003589	314.067383	404.734455
426	0.001747	0.002230	117.591797	254.218995
41	0.001495	0.002101	260.557373	397.752082
428	0.002608	0.002703	243.811035	260.589824
440	0.000230	0.294094	124.436523	10.778827
359	0.003291	0.003126	264.621094	95.498189
318	0.000060	0.133326	246.406982	271.637681
391	0.177913	0.178298	111.393311	10.352505
69	0.029730	0.016532	106.568604	102.109979
188	0.040548	0.026751	218.486572	10.795805
396	0.060264	0.032544	313.788330	7.524744
