71	0.304330	0.176968	31.867575	30.545277	194.408459	488.382124	2.123129
69	0.393275	0.196072	26.243483	27.267276	210.957661	105.316372	4.568822
30	0.210492	0.152699	39.698835	38.162796	284.489387	126.127704	1.680737
3	0.397059	0.196781	26.640320	26.552270	292.884579	129.772501	5.468188
55	0.279949	0.173735	38.577129	28.031586	152.037119	330.935525	2.010734
7	0.243633	0.162347	38.290325	33.230081	152.576756	434.495740	4.176972
41	0.358508	0.189432	30.288063	26.424135	92.365290	117.514168	6.280277
62	0.396813	0.196732	26.586844	26.625475	177.183232	170.958888	3.043171
37	0.229356	0.158330	34.848542	39.244287	334.836925	223.500056	4.306087
17	0.394255	0.196269	27.240189	26.191298	87.876199	276.974309	3.030378
77	0.339044	0.184747	28.914371	29.570353	249.294886	105.957882	4.467181
42	0.326681	0.182583	32.164544	27.822608	327.091968	444.578271	4.198177
59	0.345978	0.186715	30.856480	27.066667	192.282001	156.720533	1.494270
57	0.341603	0.186956	25.795609	32.945133	67.170955	186.253865	2.678186
47	0.273358	0.169581	32.273234	34.310557	326.037516	276.520234	3.413886
27	0.330556	0.183914	32.761973	26.954348	102.770140	437.976358	5.820482
52	0.236689	0.160195	37.967372	34.675390	173.888711	492.996957	1.654190
66	0.384107	0.194425	25.940009	28.387705	242.521989	299.303702	5.719479
50	0.256631	0.165748	37.091411	32.229378	259.074326	327.528913	2.218962
14	0.214072	0.153698	38.386575	38.673770	329.727869	360.045665	2.447647
