3	0.259301	0.139178	220.360596	12.201494
7	0.295677	0.159510	235.681641	11.253372
14	0.368395	0.211969	287.290771	10.062779
17	0.366508	0.191101	86.761719	11.756756
27	0.287936	0.187226	219.679443	10.987164
30	0.308509	0.200552	271.629883	12.338874
37	0.411797	0.247990	269.862793	10.834756
41	0.389891	0.184205	236.133545	11.094840
42	0.182084	0.118505	145.045166	13.434490
47	0.326733	0.190099	56.750488	13.915563
50	0.295264	0.167099	327.128906	11.361141
52	0.363267	0.189176	196.908203	10.229115
55	0.260380	0.152811	99.340088	14.372045
57	0.251079	0.168251	121.808594	12.746619
59	0.252115	0.152339	290.053955	13.743957
62	0.272828	0.165765	76.462646	11.455332
66	0.263100	0.178435	253.151855	12.309463
69	0.269555	0.141428	312.627930	10.830003
71	0.241974	0.129432	247.636230	12.142465
77	0.312373	0.197205	190.919434	8.019880
95	0.306982	0.177766	222.782227	10.790010
100	0.425430	0.206451	173.260742	11.448474
101	0.232675	0.139620	244.996582	10.835437
103	0.292450	0.187883	308.391357	9.232410
104	0.346384	0.184201	307.798340	12.055730
115	0.227112	0.156788	321.180908	11.123294
119	0.298149	0.178994	301.026855	9.786544
121	0.279450	0.157016	117.929688	10.580016
133	0.331094	0.164619	232.474365	13.905540
135	0.300171	0.179749	230.316406	12.301682
138	0.313326	0.155523	172.545654	11.426906
139	0.261232	0.187596	102.253418	13.235026
140	0.301008	0.184355	190.985596	10.785047
142	0.355280	0.185137	175.660156	10.711188
144	0.264471	0.160555	95.052246	9.672905
156	0.329462	0.182914	269.295410	11.184255
161	0.273851	0.174329	234.833008	13.714780
168	0.316464	0.188493	54.248291	11.134892
172	0.289920	0.184499	117.716797	14.058133
174	0.296011	0.155053	290.212402	14.237179
178	0.264615	0.165651	264.717529	13.388716
181	0.361872	0.210208	201.321289	12.149290
182	0.258954	0.140595	126.076172	11.753786
183	0.489591	0.327999	120.821289	8.535057
186	0.287376	0.175529	345.683838	13.807076
188	0.295392	0.166049	171.635498	13.483747
189	0.295764	0.191961	279.244141	11.507294
198	0.296714	0.176929	255.796875	13.020816
203	0.251100	0.163268	293.612061	11.409396
206	0.224855	0.154909	192.324219	11.868609
213	0.260064	0.143091	124.122070	9.807101
218	0.302078	0.185963	69.590820	12.842276
219	0.390647	0.204175	260.161133	11.545333
226	0.230915	0.155551	188.533447	12.799711
227	0.303263	0.198513	265.818604	9.829944
239	0.263219	0.160003	274.950195	13.725273
251	0.397768	0.210085	289.684082	13.674558
257	0.324447	0.162069	318.650635	13.061904
258	0.265006	0.193608	65.933105	12.699202
259	0.336352	0.143899	221.770752	10.972214
