52	0.293302	0.176210	36.535336	27.946724	142.224186	12.145406	1.949178
218	0.292067	0.178230	26.286857	39.210105	197.368375	13.000112	3.382739
168	0.298300	0.178642	37.616020	26.660698	153.545519	14.038269	4.324291
259	0.270084	0.171712	39.963464	28.274317	272.359010	21.797198	4.769424
69	0.242884	0.162773	32.128997	39.800156	61.664734	17.085480	2.990856
188	0.218913	0.155184	39.326082	36.758646	226.309863	26.184710	1.896859
27	0.308012	0.180497	26.473974	36.422345	94.270026	18.903695	2.507811
213	0.208111	0.151972	39.009045	39.368605	333.772341	24.970718	2.943591
139	0.277886	0.172349	37.600513	28.967259	208.338641	19.885576	0.639819
104	0.368020	0.190930	27.338168	28.345221	168.777232	29.338876	5.333977
133	0.206872	0.151620	39.782314	38.881678	296.291801	19.252822	2.425118
57	0.292033	0.174132	33.017889	30.980480	323.265190	23.696100	0.508329
55	0.263812	0.167443	32.052929	36.070230	69.084893	16.729547	5.851282
172	0.334972	0.183954	28.532195	30.409567	339.138053	28.268460	2.539939
140	0.271679	0.170767	38.066770	29.396793	342.058588	19.098312	6.093992
77	0.241322	0.161361	34.629472	37.137417	307.283907	16.610866	2.734369
119	0.321787	0.180994	29.360779	31.008531	205.399614	26.109745	1.998029
182	0.322379	0.182998	26.408036	34.517840	143.850367	27.313768	0.253118
3	0.229846	0.158131	36.870954	36.970808	115.828346	17.022736	3.013501
181	0.412902	0.199963	26.652807	25.325881	277.062011	24.417216	1.573063
198	0.254302	0.164668	35.105861	34.393525	156.947049	28.334171	4.586630
115	0.370369	0.191632	26.466528	29.066937	268.526244	29.554843	2.137211
156	0.293854	0.174560	32.866572	30.891385	346.498178	28.324705	0.997130
59	0.362123	0.190051	29.805372	26.524046	199.865192	22.325155	5.975397
189	0.363463	0.190072	29.004532	27.123546	326.486168	12.611951	2.812394
206	0.210314	0.152651	38.151620	39.750966	147.525597	19.021982	6.092403
71	0.274506	0.170168	35.341156	31.193353	242.946987	10.284757	3.486221
103	0.228237	0.157694	36.768983	37.387590	56.539638	14.676241	4.654994
17	0.299746	0.177486	35.708645	27.843870	307.904914	20.661087	2.167104
30	0.343487	0.186404	31.436153	26.809857	267.181091	25.592685	4.108743
37	0.322129	0.183261	34.910075	26.150894	157.702262	14.616749	0.926610
47	0.290195	0.175245	36.470161	28.345066	67.518870	29.260584	3.723202
121	0.268477	0.168408	34.912871	32.412475	167.891780	10.957546	6.263288
42	0.286472	0.172839	31.163553	33.592548	339.607173	24.272641	3.668647
50	0.287520	0.174317	36.257800	28.814236	172.082133	26.968292	3.371937
144	0.284687	0.173030	29.813029	35.421233	74.518936	25.357697	0.859042
178	0.246818	0.162840	34.076133	36.735527	142.956857	26.524259	2.421709
161	0.328496	0.182418	30.017861	29.583922	161.699028	12.514861	1.414763
257	0.394768	0.196727	25.184850	28.301671	189.174775	11.618543	4.049809
95	0.366687	0.190933	26.472920	29.413800	155.045770	24.241418	2.358832
226	0.284951	0.175038	38.248747	27.681282	85.080986	23.613635	0.759578
203	0.257931	0.167248	39.258161	30.336928	198.457166	12.234495	1.532745
219	0.363923	0.190066	27.602214	28.453232	207.547474	13.292521	1.392021
227	0.259661	0.166378	36.397030	32.375016	213.671470	26.463475	3.274303
62	0.332488	0.183520	30.960399	28.281846	279.562975	17.685158	4.121680
174	0.285586	0.172500	32.883072	31.946864	345.282913	28.795337	5.187938
258	0.289788	0.177062	26.797042	38.782403	318.556693	27.489523	4.047679
14	0.253413	0.165379	31.594342	38.450286	282.735339	27.090125	0.929594
186	0.302730	0.179985	26.232293	37.579888	58.514005	17.168989	2.163727
142	0.283602	0.172661	35.282927	30.061338	303.988654	19.256023	0.826156
100	0.350173	0.187152	28.323423	29.039903	213.566736	23.797785	5.035614
41	0.356046	0.189742	25.479348	31.718413	90.387400	17.586187	1.794503
66	0.323747	0.184687	35.908417	25.319871	102.898114	23.632124	5.166840
135	0.294282	0.175884	28.487494	35.660633	198.486749	11.575818	4.148994
138	0.298568	0.175640	32.362372	30.777199	53.494219	13.751344	2.713244
183	0.277128	0.172124	29.053926	37.608705	329.866372	17.542528	4.898201
7	0.350083	0.187124	28.932246	28.437100	321.089470	15.958000	5.232347
251	0.230779	0.158558	35.308102	38.433792	187.498525	10.506067	3.991972
239	0.306950	0.182602	25.087224	38.762550	131.389600	27.322822	6.062493
101	0.265848	0.169342	38.641617	29.726331	206.880639	14.836945	2.326073
