62	0.311272	0.178526	30.618102	30.830159	112.920430	11.164510	5.909076
300	0.266721	0.170108	39.260715	29.070235	232.838658	11.929865	5.993710
376	0.231501	0.158622	35.979909	37.431063	235.158780	11.374759	5.748262
37	0.289289	0.173702	33.979877	30.351300	259.357475	11.636850	2.325776
181	0.357837	0.188887	27.340280	29.214018	281.522833	12.824394	0.097117
140	0.322582	0.182098	27.339918	33.140441	343.963020	11.158308	5.832798
174	0.398688	0.197169	25.871254	27.113863	229.075087	12.883572	2.690360
198	0.223206	0.156303	37.992642	37.032955	180.739118	12.716052	6.073671
407	0.328345	0.184293	34.016725	26.118260	298.796549	10.587373	6.054603
66	0.221889	0.156206	35.621089	39.803304	167.708063	10.208084	5.359616
135	0.318111	0.183767	25.308767	36.583672	209.742855	10.302334	1.850077
121	0.274009	0.172706	39.548648	27.980735	119.614095	10.054665	2.419640
100	0.314383	0.183600	37.486640	25.082832	106.337686	10.283329	5.347849
299	0.285904	0.174567	28.185087	37.231921	340.662104	12.049020	1.991280
278	0.300655	0.177717	27.727375	35.602860	308.995030	10.213566	1.064954
448	0.298177	0.177243	27.751068	35.935108	273.993552	10.956927	3.498486
115	0.278521	0.171919	29.563634	36.569055	202.238236	12.534626	5.882034
42	0.337698	0.185908	32.871346	26.110670	143.323580	10.069816	4.373284
182	0.307953	0.177794	31.479175	30.376986	139.109261	12.443405	3.581800
402	0.363010	0.190100	29.368437	26.738036	162.560725	10.845564	0.610578
77	0.238984	0.160880	34.177793	37.946551	237.306666	13.544945	3.864204
436	0.315727	0.181062	27.092408	34.349472	278.648981	30.902115	6.220692
103	0.329897	0.182733	29.382170	29.963470	265.049344	28.868285	0.880174
101	0.360895	0.190146	30.495428	25.953375	169.983474	36.324160	3.256761
258	0.311173	0.178636	31.841050	29.664735	338.716320	32.052131	5.512698
213	0.274750	0.170932	36.777639	29.877750	284.474229	34.104428	4.654386
321	0.295895	0.176585	27.995107	35.944093	238.588513	18.461037	4.379479
302	0.267837	0.168185	32.713517	34.563362	252.930187	15.323186	4.413838
178	0.238842	0.160940	33.886219	38.308191	204.900016	32.518443	2.258750
270	0.349162	0.188302	25.696756	32.083224	161.932747	34.205042	1.844692
104	0.320520	0.182211	34.113173	26.793914	188.993170	39.715154	5.085366
142	0.301575	0.178054	27.557862	35.698672	289.461528	22.378530	5.090093
119	0.312234	0.181815	25.975774	36.411776	103.598372	21.160543	5.447976
17	0.236969	0.160691	39.233283	33.419158	129.018160	33.292389	5.738060
55	0.218509	0.155101	39.484480	36.564508	111.500661	20.224106	3.212859
286	0.254491	0.165163	37.125960	32.406934	110.182201	37.922720	3.151120
388	0.304149	0.177171	29.569207	32.840992	313.865146	35.752383	5.015837
392	0.346454	0.187159	26.465082	31.413115	275.914465	22.869821	4.083844
431	0.326851	0.185009	35.263495	25.381287	218.543457	32.526132	4.410588
139	0.343071	0.186428	31.602287	26.618371	124.458540	32.636286	5.000113
95	0.407456	0.198907	26.830574	25.471438	222.903969	141.249548	5.592068
410	0.269926	0.168733	32.427654	34.546156	218.367943	461.021163	2.123686
423	0.373992	0.192796	25.515828	29.715340	143.300467	302.100949	2.359857
239	0.244863	0.162881	38.639806	32.628560	208.462912	430.582986	0.590506
377	0.271844	0.171255	28.881700	38.613497	199.626184	228.019840	3.633441
27	0.296128	0.176000	34.937834	28.739383	253.962525	458.209291	0.225832
434	0.316734	0.179835	29.675666	31.155744	258.773413	255.680671	2.925439
251	0.256427	0.165466	32.801020	36.333267	111.326002	104.335061	3.409537
283	0.311583	0.179240	33.200654	28.431972	193.653154	462.152791	1.800392
421	0.387280	0.194933	27.772817	26.154699	256.464979	136.514671	3.712315
7	0.263034	0.169129	39.543769	29.346272	225.784065	227.725455	0.191639
3	0.296650	0.177330	36.626992	27.418319	314.122460	480.024787	0.234666
263	0.208998	0.152230	39.092484	38.945465	264.673408	480.242859	5.168552
383	0.220688	0.155607	38.422410	37.121806	140.733607	329.375155	2.263145
218	0.259925	0.166110	33.968500	34.501056	117.642187	352.734885	0.798345
161	0.214198	0.153742	38.828114	38.071909	260.604820	279.378209	3.281351
366	0.304316	0.180030	26.327388	37.055081	106.627828	217.284309	4.838012
443	0.366211	0.190518	27.939743	27.798551	246.443895	231.465818	1.356044
301	0.302251	0.180739	25.678409	38.388385	335.057560	369.007382	3.913736
257	0.299611	0.176093	29.879955	33.090134	243.868544	400.949812	0.536254
372	0.062290	0.094493	72.297606	90.231991	112.920430	12.374737	5.909076
189	0.063803	0.094834	75.843652	83.404206	232.838658	12.368854	5.993710
50	0.071235	0.106687	52.720139	107.740809	235.158780	10.273618	5.748262
393	0.083939	0.118084	44.402077	106.320181	259.357475	11.483261	2.325776
349	0.089041	0.113737	49.117407	87.738249	281.522833	10.172676	0.097117
445	0.070492	0.103221	57.084312	99.799521	343.963020	11.648587	5.832798
57	0.055030	0.091034	72.720591	104.516666	229.075087	11.324592	2.690360
379	0.057459	0.091753	74.429223	96.656024	180.739118	12.663113	6.073671
266	0.099184	0.126057	40.278085	95.889517	298.796549	11.052745	6.054603
71	0.074644	0.102892	60.429892	87.255569	167.708063	10.351201	5.359616
405	0.082266	0.107106	56.696440	82.793083	209.742855	10.428975	1.850077
411	0.076660	0.111477	48.884312	106.916473	119.614095	12.284532	2.419640
47	0.082863	0.117410	44.794615	107.012542	106.337686	11.854654	5.347849
400	0.075107	0.106905	53.504607	98.993044	340.662104	10.303368	1.991280
298	0.058616	0.091852	77.716388	90.170894	308.995030	10.252320	1.064954
52	0.081387	0.108936	52.928117	90.476287	273.993552	12.102907	3.498486
168	0.065719	0.099695	60.751625	101.778670	202.238236	10.218289	5.882034
226	0.057190	0.093432	68.120758	106.913308	143.323580	12.465580	4.373284
183	0.069680	0.104812	54.545184	106.612593	139.109261	12.118727	3.581800
186	0.051769	0.088070	78.871283	103.396266	162.560725	10.244046	0.610578
369	0.053732	0.089148	78.497892	99.260949	237.306666	12.545131	3.864204
144	0.091889	0.113722	50.071292	82.524199	278.648981	39.599187	6.220692
259	0.076934	0.103933	59.889940	84.848861	265.049344	21.228124	0.880174
422	0.072479	0.107557	52.035132	106.956626	169.983474	21.119264	3.256761
289	0.078325	0.109356	51.393620	98.192872	338.716320	34.383987	5.512698
438	0.110842	0.125959	41.475478	80.275912	284.474229	38.417457	4.654386
287	0.073571	0.101235	64.382573	83.044146	238.588513	39.580032	4.379479
156	0.067318	0.100538	60.107161	99.905053	252.930187	32.601346	4.413838
206	0.109611	0.125030	42.059150	80.151848	204.900016	21.287788	2.258750
323	0.088256	0.112005	51.145859	84.824242	161.932747	12.505022	1.844692
417	0.056326	0.090842	76.330635	96.462014	188.993170	33.314407	5.085366
59	0.079252	0.111208	49.582476	100.756856	289.461528	26.752127	5.090093
390	0.085867	0.116495	45.795795	99.558838	103.598372	22.726660	5.447976
227	0.075933	0.103692	59.578110	86.728079	129.018160	37.190632	5.738060
391	0.052296	0.088246	79.426018	101.365377	111.500661	13.335924	3.212859
429	0.088643	0.113183	49.682211	87.117473	110.182201	24.778753	3.151120
396	0.066856	0.097750	66.885422	89.761991	313.865146	10.340609	5.015837
14	0.057487	0.092751	70.464785	102.394742	275.914465	24.059819	4.083844
188	0.080147	0.111457	49.505502	99.488987	218.543457	11.689098	4.410588
440	0.057077	0.093019	69.128654	105.476702	124.458540	13.564537	5.000113
351	0.073217	0.105542	54.711325	99.728387	222.903969	147.010499	5.592068
133	0.064103	0.097132	65.292233	97.049258	218.367943	359.684121	2.123686
172	0.072815	0.100688	65.341188	82.810243	143.300467	398.417952	2.359857
335	0.071132	0.101223	61.430987	91.031474	208.462912	333.347506	0.590506
450	0.098728	0.121238	43.611591	87.956071	199.626184	484.869019	3.633441
441	0.063156	0.094747	73.412100	87.319689	253.962525	249.948232	0.225832
203	0.070368	0.106414	52.831203	109.190317	258.773413	214.284835	2.925439
138	0.088590	0.115144	47.460740	91.792932	111.326002	447.439651	3.409537
398	0.088695	0.122846	41.631006	106.761397	193.653154	189.438335	1.800392
416	0.064549	0.097945	63.635718	98.934159	256.464979	485.289016	3.712315
389	0.059305	0.094624	67.102574	103.844339	225.784065	104.861790	0.191639
310	0.098978	0.125403	40.663513	95.079113	314.122460	487.951531	0.234666
359	0.068365	0.100686	60.483722	97.307117	264.673408	117.263965	5.168552
30	0.083906	0.112644	49.059831	94.775531	140.733607	456.457245	2.263145
426	0.070281	0.099488	65.806912	85.857290	117.642187	311.080444	0.798345
41	0.082586	0.114582	46.974657	101.673563	260.604820	497.185918	3.281351
69	0.067030	0.097637	67.637510	88.423171	106.627828	129.518626	4.838012
318	0.085552	0.108756	55.469414	80.729479	246.443895	321.541714	1.356044
219	0.054294	0.089612	77.469200	99.364169	335.057560	487.721014	3.913736
428	0.097373	0.118890	45.500838	85.313320	243.868544	309.239138	0.536254
