57	16.107730	0.889626	230.927734	34.097453
37	6.346666	0.723977	340.174316	9.885938
52	8.627888	0.762637	271.658936	31.700708
7	12.771093	0.810694	136.274658	12.838404
50	5.994101	0.710406	208.720703	175.685984
47	8.043211	0.858201	54.285400	22.103413
30	10.085282	0.905976	244.945557	12.061643
3	10.836920	0.757330	167.637207	315.542993
66	15.974135	0.866606	270.481934	362.090715
17	1.115565	0.324039	276.985107	175.620003
14	1.576829	0.350739	282.503906	362.163482
62	1.352564	0.385501	245.477051	12.428927
41	1.087574	0.315493	120.846680	12.998125
69	1.743031	0.363252	231.920410	34.767650
42	1.991834	0.515543	129.336182	29.534040
27	1.680200	0.416840	292.489014	12.065405
59	2.780845	0.610564	210.724609	315.356592
55	1.574399	0.357755	89.057129	22.472400
