3	8.280042	0.842046	155.294922	11.378717
7	7.878168	0.731296	267.079102	24.733399
14	0.734183	0.244295	277.381348	18.232704
17	22.139622	0.968372	105.654297	18.228269
27	0.785163	0.263539	187.004395	17.229762
30	6.309173	0.732859	257.290527	27.352007
37	22.422471	1.006167	243.585693	30.285842
41	25.577668	1.115157	315.505615	15.306887
42	29.533513	1.075064	187.397949	11.856984
47	22.302612	1.011496	72.503174	20.653302
50	17.905322	0.890353	324.458984	27.740103
52	1.135149	0.324262	203.265869	15.691885
55	8.724671	0.850330	159.873535	36.029164
57	21.938805	0.991143	178.703857	38.962646
59	44.762183	1.298884	198.315674	22.206679
62	0.736290	0.261769	221.452881	30.589786
66	30.867383	1.182614	141.721924	14.795556
69	0.567109	0.227993	122.269775	11.310004
71	14.527785	1.045718	275.354980	19.106581
77	27.382587	1.133337	306.641113	32.245320
95	8.181603	0.715119	267.587158	12.028576
100	23.237571	1.052792	88.176270	20.948839
101	0.586532	0.231472	123.940430	32.263884
103	8.089377	0.720906	102.913330	28.993939
104	38.735823	1.245973	110.532471	26.150940
115	8.039392	0.876915	327.519531	37.478603
119	1.187524	0.302170	177.013672	24.181826
121	1.340333	0.324127	150.940918	18.196791
133	0.756501	0.260183	279.434326	39.462732
135	7.245986	0.761236	110.395752	16.801425
138	30.774059	1.170736	231.873535	35.564101
139	0.694196	0.241010	92.114502	29.536553
140	9.846903	1.024219	129.205322	11.362140
142	0.593602	0.234610	50.099854	34.022761
144	13.537216	1.238220	287.616211	25.840304
156	10.669338	0.803326	73.762695	20.628922
161	32.000568	1.202138	83.214355	37.028781
168	26.241505	1.051049	319.318115	23.830345
172	0.535536	0.226928	201.212402	15.164959
174	11.939544	0.836209	64.818604	10.286858
178	8.360929	0.796129	89.120361	38.304744
181	0.932156	0.292224	310.053223	29.453663
182	8.883188	0.758106	327.704102	30.662335
183	31.152123	1.128082	330.440186	32.546191
186	7.389052	0.700950	108.057129	19.596770
188	33.063167	1.150215	244.175537	35.113137
189	9.925613	1.060768	217.638184	38.452959
198	0.833812	0.264478	271.593262	29.089857
203	7.278265	0.791606	236.252197	32.213748
206	19.827378	0.934585	83.292969	27.182878
213	9.456239	0.776914	126.328613	29.668482
218	19.550281	0.944113	249.858643	25.883294
219	9.084682	0.728043	269.388428	11.664508
226	0.789727	0.257444	181.468750	23.623194
227	7.094391	0.779281	299.532471	22.048627
239	10.423234	0.890619	210.877686	25.302352
251	20.965526	0.964398	242.131592	17.101373
257	11.506014	1.175195	252.215088	39.207337
258	26.303528	1.102653	333.213135	36.424821
259	0.474503	0.188550	226.064941	12.479175
263	9.661404	0.744874	297.766357	19.058050
266	30.712872	1.150381	249.154541	20.032271
270	25.270055	1.028387	221.175781	14.534275
278	8.889802	0.935612	76.064941	35.652816
283	24.695444	1.044560	64.010010	31.806639
286	1.061467	0.297237	276.978516	26.053726
287	1.242047	0.303231	182.479736	16.878834
289	26.519321	1.066913	314.172363	33.267378
298	0.619440	0.224395	335.951172	23.174379
299	8.181870	0.834713	275.982422	39.074366
300	21.113475	0.982952	78.152588	18.453100
301	34.339142	1.189371	160.320068	21.394968
302	10.619299	0.990780	185.972412	36.845234
310	32.674656	1.166725	326.090088	30.911420
318	14.166237	1.077585	107.212402	13.150779
320	0.672290	0.239930	125.166748	18.162709
321	1.191117	0.301978	134.550537	38.788923
323	36.508083	1.198706	213.475830	22.293731
324	1.093180	0.301616	81.412354	23.010426
335	12.903340	1.055909	75.932129	29.025962
349	1.020616	0.298537	174.005615	16.803781
351	8.322318	0.806953	238.749756	39.406976
359	6.496157	0.720246	184.786377	40.019570
366	0.618931	0.232465	303.010010	36.575767
369	27.154492	1.073973	294.848877	12.931152
372	12.902362	0.883461	89.186035	20.739703
376	1.009402	0.313131	200.939209	17.445082
