173	1243471104	1243471616	[19]
174	1243471552	1243472064	[19,20]
175	1243472000	1243472512	[20]
176	1243472448	1243472960	[20]
177	1243472896	1243473408	[20]
178	1243473344	1243473856	[20]
179	1243473792	1243474304	[20]
180	1243474240	1243474752	[20]
181	1243474688	1243475200	[20]
182	1243475136	1243475648	[20]
183	1243475584	1243476096	[20,21]
184	1243476032	1243476544	[21]
185	1243476480	1243476992	[21]
186	1243476928	1243477440	[21]
187	1243477376	1243477888	[21]
188	1243477824	1243478336	[21]
189	1243478272	1243478784	[21]
190	1243478720	1243479232	[21]
191	1243479168	1243479680	[21]
192	1243479616	1243480128	[21,22]
193	1243480064	1243480576	[22]
194	1243480512	1243481024	[22]
195	1243480960	1243481472	[22]
196	1243481408	1243481920	[22]
197	1243481856	1243482368	[22]
198	1243482304	1243482816	[22]
199	1243482752	1243483264	[22]
200	1243483200	1243483712	[22]
201	1243483648	1243484160	[22]
202	1243484096	1243484608	[22,23]
203	1243484544	1243485056	[23]
204	1243484992	1243485504	[23]
205	1243485440	1243485952	[23]
206	1243485888	1243486400	[23]
207	1243486336	1243486848	[23]
208	1243486784	1243487296	[23]
209	1243487232	1243487744	[23]
210	1243487680	1243488192	[23]
211	1243488128	1243488640	[23,24]
212	1243488576	1243489088	[24]
213	1243489024	1243489536	[24]
214	1243489472	1243489984	[24]
215	1243489920	1243490432	[24]
216	1243490368	1243490880	[24]
217	1243490816	1243491328	[24]
218	1243491264	1243491776	[24]
219	1243491712	1243492224	[24]
220	1243492160	1243492672	[24,25]
221	1243492608	1243493120	[25]
222	1243493056	1243493568	[25]
223	1243493504	1243494016	[25]
224	1243493952	1243494464	[25]
225	1243494400	1243494912	[25]
226	1243494848	1243495360	[25]
227	1243495296	1243495808	[25]
228	1243495744	1243496256	[25]
229	1243496192	1243496704	[25,26]
230	1243496640	1243497152	[26]
231	1243497088	1243497600	[26]
232	1243497536	1243498048	[26]
233	1243497984	1243498496	[26]
234	1243498432	1243498944	[26]
235	1243498880	1243499392	[26]
236	1243499328	1243499840	[26]
237	1243499776	1243500288	[26]
238	1243500224	1243500736	[26,27]
239	1243500672	1243501184	[27]
240	1243501120	1243501632	[27]
241	1243501568	1243502080	[27]
242	1243502016	1243502528	[27]
243	1243502464	1243502976	[27]
244	1243502912	1243503424	[27]
245	1243503360	1243503872	[27]
246	1243503808	1243504320	[27]
247	1243504256	1243504768	[27,28]
248	1243504704	1243505216	[28]
249	1243505152	1243505664	[28]
250	1243505600	1243506112	[28]
251	1243506048	1243506560	[28]
252	1243506496	1243507008	[28]
253	1243506944	1243507456	[28]
254	1243507392	1243507904	[28]
255	1243507840	1243508352	[28]
256	1243508288	1243508736	[28]
257	1258631168	1258631680	[29]
258	1258631616	1258632128	[29]
259	1258632064	1258632576	[29]
260	1258632512	1258633024	[29]
261	1258632960	1258633472	[29]
262	1258633408	1258633920	[29]
263	1258633856	1258634368	[29]
264	1258634304	1258634816	[29]
265	1258634752	1258635264	[29]
266	1258635200	1258635712	[29,30]
267	1258635648	1258636160	[30]
268	1258636096	1258636608	[30]
269	1258636544	1258637056	[30]
270	1258636992	1258637504	[30]
271	1258637440	1258637952	[30]
272	1258637888	1258638400	[30]
273	1258638336	1258638848	[30]
274	1258638784	1258639296	[30]
275	1258639232	1258639744	[30,31]
276	1258639680	1258640192	[31]
277	1258640128	1258640640	[31]
278	1258640576	1258641088	[31]
279	1258641024	1258641536	[31]
280	1258641472	1258641984	[31]
281	1258641920	1258642432	[31]
282	1258642368	1258642880	[31]
283	1258642816	1258643328	[31]
284	1258643264	1258643776	[31,32]
285	1258643712	1258644224	[32]
286	1258644160	1258644672	[32]
287	1258644608	1258645120	[32]
288	1258645056	1258645568	[32]
289	1258645504	1258646016	[32]
290	1258645952	1258646464	[32]
291	1258646400	1258646912	[32]
292	1258646848	1258647360	[32]
293	1258647296	1258647808	[32,33]
294	1258647744	1258648256	[33]
295	1258648192	1258648704	[33]
296	1258648640	1258649152	[33]
297	1258649088	1258649600	[33]
298	1258649536	1258650048	[33]
299	1258649984	1258650496	[33]
300	1258650432	1258650944	[33]
301	1258650880	1258651392	[33]
302	1258651328	1258651840	[33,34]
303	1258651776	1258652288	[34]
304	1258652224	1258652736	[34]
305	1258652672	1258653184	[34]
306	1258653120	1258653632	[34]
307	1258653568	1258654080	[34]
308	1258654016	1258654528	[34]
309	1258654464	1258654976	[34]
310	1258654912	1258655424	[34]
311	1258655360	1258655872	[34,35]
312	1258655808	1258656320	[35]
313	1258656256	1258656768	[35]
314	1258656704	1258657216	[35]
315	1258657152	1258657664	[35]
316	1258657600	1258658112	[35]
317	1258658048	1258658560	[35]
318	1258658496	1258659008	[35]
319	1258658944	1258659456	[35]
320	1258659392	1258659904	[35,36]
321	1258659840	1258660352	[36]
322	1258660288	1258660800	[36]
323	1258660736	1258661248	[36]
324	1258661184	1258661696	[36]
325	1258661632	1258662144	[36]
326	1258662080	1258662592	[36]
327	1258662528	1258663040	[36]
328	1258662976	1258663488	[36]
329	1258663424	1258663936	[36]
330	1258663872	1258664384	[36,37]
331	1258664320	1258664832	[37]
332	1258664768	1258665280	[37]
333	1258665216	1258665728	[37]
334	1258665664	1258666176	[37]
335	1258666112	1258666624	[37]
336	1258666560	1258667072	[37]
337	1258667008	1258667520	[37]
338	1258667456	1258667968	[37]
339	1258667904	1258668416	[37,38]
340	1258668352	1258668864	[38]
341	1258668800	1258669312	[38]
342	1258669248	1258669760	[38]
343	1258669696	1258670208	[38]
344	1258670144	1258670656	[38]
345	1258670592	1258671104	[38]
346	1258671040	1258671552	[38]
347	1258671488	1258672000	[38]
348	1258671936	1258672448	[38,39]
349	1258672384	1258672896	[39]
350	1258672832	1258673344	[39]
351	1258673280	1258673792	[39]
352	1258673728	1258674240	[39]
353	1258674176	1258674688	[39]
354	1258674624	1258675136	[39]
355	1258675072	1258675584	[39]
356	1258675520	1258676032	[39]
357	1258675968	1258676480	[39,40]
358	1258676416	1258676928	[40]
359	1258676864	1258677376	[40]
360	1258677312	1258677824	[40]
361	1258677760	1258678272	[40]
362	1258678208	1258678720	[40]
363	1258678656	1258679168	[40]
364	1258679104	1258679616	[40]
365	1258679552	1258680064	[40]
366	1258680000	1258680512	[40,41]
367	1258680448	1258680960	[41]
368	1258680896	1258681408	[41]
369	1258681344	1258681856	[41]
370	1258681792	1258682304	[41]
371	1258682240	1258682752	[41]
372	1258682688	1258683200	[41]
373	1258683136	1258683648	[41]
374	1258683584	1258684096	[41]
375	1258684032	1258684544	[41,42]
376	1258684480	1258684992	[42]
377	1258684928	1258685440	[42]
378	1258685376	1258685888	[42]
379	1258685824	1258686336	[42]
380	1258686272	1258686784	[42]
381	1258686720	1258687232	[42]
382	1258687168	1258687680	[42]
383	1258687616	1258688128	[42]
384	1258688064	1258688576	[42,43]
385	1258688512	1258689024	[43]
386	1258688960	1258689472	[43]
387	1258689408	1258689920	[43]
388	1258689856	1258690368	[43]
389	1258690304	1258690816	[43]
390	1258690752	1258691264	[43]
391	1258691200	1258691712	[43]
392	1258691648	1258692160	[43]
393	1258692096	1258692608	[43]
394	1258692544	1258693056	[43,44]
395	1258692992	1258693504	[44]
396	1258693440	1258693952	[44]
397	1258693888	1258694400	[44]
398	1258694336	1258694848	[44]
399	1258694784	1258695296	[44]
400	1258695232	1258695744	[44]
401	1258695680	1258696192	[44]
402	1258696128	1258696640	[44]
403	1258696576	1258697088	[44,45]
404	1258697024	1258697536	[45]
405	1258697472	1258697984	[45]
406	1258697920	1258698432	[45]
407	1258698368	1258698880	[45]
408	1258698816	1258699328	[45]
409	1258699264	1258699776	[45]
410	1258699712	1258700224	[45]
411	1258700160	1258700672	[45]
412	1258700608	1258701120	[45,46]
413	1258701056	1258701568	[46]
414	1258701504	1258702016	[46]
415	1258701952	1258702464	[46]
416	1258702400	1258702912	[46]
417	1258702848	1258703360	[46]
418	1258703296	1258703808	[46]
419	1258703744	1258704256	[46]
420	1258704192	1258704704	[46]
421	1258704640	1258705152	[46,47]
422	1258705088	1258705600	[47]
423	1258705536	1258706048	[47]
424	1258705984	1258706496	[47]
425	1258706432	1258706944	[47]
426	1258706880	1258707392	[47]
427	1258707328	1258707840	[47]
428	1258707776	1258708288	[47]
429	1258708224	1258708736	[47]
430	1258708672	1258709184	[47,48]
431	1258709120	1258709632	[48]
432	1258709568	1258710080	[48]
433	1258710016	1258710528	[48]
434	1258710464	1258710976	[48]
435	1258710912	1258711424	[48]
436	1258711360	1258711872	[48]
437	1258711808	1258712320	[48]
438	1258712256	1258712768	[48]
439	1258712704	1258713216	[48,49]
440	1258713152	1258713664	[49]
441	1258713600	1258714112	[49]
442	1258714048	1258714560	[49]
443	1258714496	1258715008	[49]
444	1258714944	1258715456	[49]
445	1258715392	1258715904	[49]
446	1258715840	1258716352	[49]
447	1258716288	1258716800	[49]
448	1258716736	1258717248	[49,50]
449	1258717184	1258717696	[50]
450	1258717632	1258718144	[50]
451	1258718080	1258718592	[50]
452	1258718528	1258719040	[50]
453	1258718976	1258719488	[50]
454	1258719424	1258719936	[50]
455	1258719872	1258720384	[50]
456	1258720320	1258720832	[50]
457	1258720768	1258721280	[50]
458	1258721216	1258721728	[50,51]
459	1258721664	1258722176	[51]
460	1258722112	1258722624	[51]
461	1258722560	1258723072	[51]
462	1258723008	1258723520	[51]
463	1258723456	1258723968	[51]
464	1258723904	1258724416	[51]
465	1258724352	1258724864	[51]
466	1258724800	1258725312	[51]
467	1258725248	1258725760	[51,52]
468	1258725696	1258726208	[52]
469	1258726144	1258726656	[52]
470	1258726592	1258727104	[52]
471	1258727040	1258727552	[52]
472	1258727488	1258728000	[52]
473	1258727936	1258728448	[52]
474	1258728384	1258728896	[52]
475	1258728832	1258729344	[52]
476	1258729280	1258729792	[52,53]
477	1258729728	1258730240	[53]
478	1258730176	1258730688	[53]
479	1258730624	1258731136	[53]
480	1258731072	1258731584	[53]
481	1258731520	1258732032	[53]
482	1258731968	1258732480	[53]
483	1258732416	1258732928	[53]
484	1258732864	1258733376	[53]
485	1258733312	1258733824	[53,54]
486	1258733760	1258734272	[54]
487	1258734208	1258734720	[54]
488	1258734656	1258735168	[54]
489	1258735104	1258735616	[54]
490	1258735552	1258736064	[54]
491	1258736000	1258736512	[54]
492	1258736448	1258736960	[54]
493	1258736896	1258737408	[54]
494	1258737344	1258737856	[54,55]
495	1258737792	1258738304	[55]
496	1258738240	1258738752	[55]
497	1258738688	1258739200	[55]
498	1258739136	1258739648	[55]
499	1258739584	1258740096	[55]
500	1258740032	1258740544	[55]
501	1258740480	1258740992	[55]
502	1258740928	1258741440	[55]
503	1258741376	1258741888	[55,56]
504	1258741824	1258742336	[56]
505	1258742272	1258742784	[56]
506	1258742720	1258743232	[56]
507	1258743168	1258743680	[56]
508	1258743616	1258744128	[56]
509	1258744064	1258744576	[56]
510	1258744512	1258745024	[56]
511	1258744960	1258745472	[56]
512	1258745408	1258745920	[56,57]
513	1258745856	1258746368	[57]
514	1258746304	1258746816	[57]
515	1258746752	1258747264	[57]
516	1258747200	1258747712	[57]
517	1258747648	1258748160	[57]
518	1258748096	1258748608	[57]
519	1258748544	1258749056	[57]
520	1258748992	1258749504	[57]
521	1258749440	1258749952	[57]
522	1127002112	1127002624	[58]
523	1127002560	1127003072	[58]
524	1127003008	1127003520	[58]
525	1127003456	1127003968	[58]
526	1127003904	1127004416	[58]
527	1127004352	1127004864	[58]
528	1127004800	1127005312	[58]
529	1127005248	1127005760	[58]
530	1127005696	1127006208	[58]
531	1127006144	1127006656	[58,59]
532	1127006592	1127007104	[59]
533	1127007040	1127007552	[59]
534	1127007488	1127008000	[59]
535	1127007936	1127008448	[59]
536	1127008384	1127008896	[59]
537	1127008832	1127009344	[59]
538	1127009280	1127009792	[59]
539	1127009728	1127010240	[59]
540	1127010176	1127010688	[59,60]
541	1127010624	1127011136	[60]
542	1127011072	1127011584	[60]
543	1127011520	1127012032	[60]
544	1127011968	1127012480	[60]
545	1127012416	1127012928	[60]
546	1127012864	1127013376	[60]
547	1127013312	1127013824	[60]
548	1127013760	1127014272	[60]
549	1127014208	1127014720	[60,61]
550	1127014656	1127015168	[61]
551	1127015104	1127015616	[61]
552	1127015552	1127016064	[61]
553	1127016000	1127016512	[61]
554	1127016448	1127016960	[61]
555	1127016896	1127017408	[61]
556	1127017344	1127017856	[61]
557	1127017792	1127018304	[61]
558	1127018240	1127018752	[61,62]
559	1127018688	1127019200	[62]
560	1127019136	1127019648	[62]
561	1127019584	1127020096	[62]
562	1127020032	1127020544	[62]
563	1127020480	1127020992	[62]
564	1127020928	1127021440	[62]
565	1127021376	1127021888	[62]
566	1127021824	1127022336	[62]
567	1127022272	1127022784	[62,63]
568	1127022720	1127023232	[63]
569	1127023168	1127023680	[63]
570	1127023616	1127024128	[63]
571	1127024064	1127024576	[63]
572	1127024512	1127025024	[63]
573	1127024960	1127025472	[63]
574	1127025408	1127025920	[63]
575	1127025856	1127026368	[63]
576	1127026304	1127026816	[63,64]
577	1127026752	1127027264	[64]
578	1127027200	1127027712	[64]
579	1127027648	1127028160	[64]
580	1127028096	1127028608	[64]
581	1127028544	1127029056	[64]
582	1127028992	1127029504	[64]
583	1127029440	1127029952	[64]
584	1127029888	1127030400	[64]
585	1127030336	1127030848	[64,65]
586	1127030784	1127031296	[65]
587	1127031232	1127031744	[65]
588	1127031680	1127032192	[65]
589	1127032128	1127032640	[65]
590	1127032576	1127033088	[65]
591	1127033024	1127033536	[65]
592	1127033472	1127033984	[65]
593	1127033920	1127034432	[65]
594	1127034368	1127034880	[65]
595	1127034816	1127035328	[65,66]
596	1127035264	1127035776	[66]
597	1127035712	1127036224	[66]
598	1127036160	1127036672	[66]
599	1127036608	1127037120	[66]
600	1127037056	1127037568	[66]
601	1127037504	1127038016	[66]
602	1127037952	1127038464	[66]
603	1127038400	1127038912	[66]
604	1127038848	1127039360	[66,67]
605	1127039296	1127039808	[67]
606	1127039744	1127040256	[67]
607	1127040192	1127040704	[67]
608	1127040640	1127041152	[67]
609	1127041088	1127041600	[67]
610	1127041536	1127042048	[67]
611	1127041984	1127042496	[67]
612	1127042432	1127042944	[67]
613	1127042880	1127043392	[67,68]
614	1127043328	1127043840	[68]
615	1127043776	1127044288	[68]
616	1127044224	1127044736	[68]
617	1127044672	1127045184	[68]
618	1127045120	1127045632	[68]
619	1127045568	1127046080	[68]
620	1127046016	1127046528	[68]
621	1127046464	1127046976	[68]
622	1127046912	1127047168	[68]
623	1171222528	1171223040	[69]
624	1171222976	1171223488	[69]
625	1171223424	1171223936	[69]
626	1171223872	1171224384	[69]
627	1171224320	1171224832	[69]
628	1171224768	1171225280	[69]
629	1171225216	1171225728	[69]
630	1171225664	1171226176	[69]
631	1171226112	1171226624	[69]
632	1171226560	1171227072	[69,70]
633	1171227008	1171227520	[70]
634	1171227456	1171227968	[70]
635	1171227904	1171228416	[70]
636	1171228352	1171228864	[70]
637	1171228800	1171229312	[70]
638	1171229248	1171229760	[70]
639	1171229696	1171230208	[70]
640	1171230144	1171230656	[70]
641	1171230592	1171231104	[70,71]
642	1171231040	1171231552	[71]
643	1171231488	1171232000	[71]
644	1171231936	1171232448	[71]
645	1171232384	1171232896	[71]
646	1171232832	1171233344	[71]
647	1171233280	1171233792	[71]
648	1171233728	1171234240	[71]
649	1171234176	1171234688	[71]
650	1171234624	1171235136	[71,72]
651	1171235072	1171235584	[72]
652	1171235520	1171236032	[72]
653	1171235968	1171236480	[72]
654	1171236416	1171236928	[72]
655	1171236864	1171237376	[72]
656	1171237312	1171237824	[72]
657	1171237760	1171238272	[72]
658	1171238208	1171238720	[72]
659	1171238656	1171239168	[72,73]
660	1171239104	1171239616	[73]
661	1171239552	1171240064	[73]
662	1171240000	1171240512	[73]
663	1171240448	1171240960	[73]
664	1171240896	1171241408	[73]
665	1171241344	1171241856	[73]
666	1171241792	1171242304	[73]
667	1171242240	1171242752	[73]
668	1171242688	1171243200	[73,74]
669	1171243136	1171243648	[74]
670	1171243584	1171244096	[74]
671	1171244032	1171244544	[74]
672	1171244480	1171244992	[74]
673	1171244928	1171245440	[74]
674	1171245376	1171245888	[74]
675	1171245824	1171246336	[74]
676	1171246272	1171246784	[74]
677	1171246720	1171247232	[74,75]
678	1171247168	1171247680	[75]
679	1171247616	1171248128	[75]
680	1171248064	1171248576	[75]
681	1171248512	1171249024	[75]
682	1171248960	1171249472	[75]
683	1171249408	1171249920	[75]
684	1171249856	1171250368	[75]
685	1171250304	1171250816	[75]
686	1171250752	1171251264	[75,76]
687	1171251200	1171251712	[76]
688	1171251648	1171252160	[76]
689	1171252096	1171252608	[76]
690	1171252544	1171253056	[76]
691	1171252992	1171253504	[76]
692	1171253440	1171253952	[76]
693	1171253888	1171254400	[76]
694	1171254336	1171254848	[76]
695	1171254784	1171255296	[76]
696	1171255232	1171255744	[76,77]
697	1171255680	1171256192	[77]
698	1171256128	1171256640	[77]
699	1171256576	1171257088	[77]
700	1171257024	1171257536	[77]
701	1171257472	1171257984	[77]
702	1171257920	1171258432	[77]
703	1171258368	1171258880	[77]
704	1171258816	1171259328	[77]
705	1171259264	1171259776	[77,78]
706	1171259712	1171260224	[78]
707	1171260160	1171260672	[78]
708	1171260608	1171261120	[78]
709	1171261056	1171261568	[78]
710	1171261504	1171262016	[78]
711	1171261952	1171262464	[78]
712	1171262400	1171262912	[78]
713	1171262848	1171263360	[78]
714	1171263296	1171263488	[78]
715	1246453760	1246454272	[79]
716	1246454208	1246454720	[79]
717	1246454656	1246455168	[79]
718	1246455104	1246455616	[79]
719	1246455552	1246456064	[79]
720	1246456000	1246456512	[79]
721	1246456448	1246456960	[79]
722	1246456896	1246457408	[79]
723	1246457344	1246457856	[79]
724	1246457792	1246458304	[79,80]
725	1246458240	1246458752	[80]
726	1246458688	1246459200	[80]
727	1246459136	1246459648	[80]
728	1246459584	1246460096	[80]
729	1246460032	1246460544	[80]
730	1246460480	1246460992	[80]
731	1246460928	1246461440	[80]
732	1246461376	1246461888	[80]
733	1246461824	1246462336	[80,81]
734	1246462272	1246462784	[81]
735	1246462720	1246463232	[81]
736	1246463168	1246463680	[81]
737	1246463616	1246464128	[81]
738	1246464064	1246464576	[81]
739	1246464512	1246465024	[81]
740	1246464960	1246465472	[81]
741	1246465408	1246465920	[81]
742	1246465856	1246466368	[81,82]
743	1246466304	1246466816	[82]
744	1246466752	1246467264	[82]
745	1246467200	1246467712	[82]
746	1246467648	1246468160	[82]
747	1246468096	1246468608	[82]
748	1246468544	1246469056	[82]
749	1246468992	1246469504	[82]
750	1246469440	1246469952	[82]
751	1246469888	1246470400	[82,83]
752	1246470336	1246470848	[83]
753	1246470784	1246471296	[83]
754	1246471232	1246471744	[83]
755	1246471680	1246472192	[83]
756	1246472128	1246472640	[83]
757	1246472576	1246473088	[83]
758	1246473024	1246473536	[83]
759	1246473472	1246473984	[83]
760	1246473920	1246474432	[83,84]
761	1246474368	1246474880	[84]
762	1246474816	1246475328	[84]
763	1246475264	1246475776	[84]
764	1246475712	1246476224	[84]
765	1246476160	1246476672	[84]
766	1246476608	1246477120	[84]
767	1246477056	1246477568	[84]
768	1246477504	1246478016	[84]
769	1246477952	1246478464	[84,85]
770	1246478400	1246478912	[85]
771	1246478848	1246479360	[85]
772	1246479296	1246479808	[85]
773	1246479744	1246480256	[85]
774	1246480192	1246480704	[85]
775	1246480640	1246481152	[85]
776	1246481088	1246481600	[85]
777	1246481536	1246482048	[85]
778	1246481984	1246482496	[85,86]
779	1246482432	1246482944	[86]
780	1246482880	1246483392	[86]
781	1246483328	1246483840	[86]
782	1246483776	1246484288	[86]
783	1246484224	1246484736	[86]
784	1246484672	1246485184	[86]
785	1246485120	1246485632	[86]
786	1246485568	1246486080	[86]
787	1246486016	1246486528	[86]
788	1246486464	1246486976	[86,87]
789	1246486912	1246487424	[87]
790	1246487360	1246487872	[87]
791	1246487808	1246488320	[87]
792	1246488256	1246488768	[87]
793	1246488704	1246489216	[87]
794	1246489152	1246489664	[87]
795	1246489600	1246490112	[87]
796	1246490048	1246490560	[87]
797	1246490496	1246491008	[87,88]
798	1246490944	1246491456	[88]
799	1246491392	1246491904	[88]
800	1246491840	1246492352	[88]
801	1246492288	1246492800	[88]
802	1246492736	1246493248	[88]
803	1246493184	1246493696	[88]
804	1246493632	1246494144	[88]
805	1246494080	1246494592	[88]
806	1246494528	1246495040	[88,89]
807	1246494976	1246495488	[89]
808	1246495424	1246495936	[89]
809	1246495872	1246496384	[89]
810	1246496320	1246496832	[89]
811	1246496768	1246497280	[89]
812	1246497216	1246497728	[89]
813	1246497664	1246498176	[89]
814	1246498112	1246498624	[89]
815	1246498560	1246499072	[89,90]
816	1246499008	1246499520	[90]
817	1246499456	1246499968	[90]
818	1246499904	1246500416	[90]
819	1246500352	1246500864	[90]
820	1246500800	1246501312	[90]
821	1246501248	1246501760	[90]
822	1246501696	1246502208	[90]
823	1246502144	1246502656	[90]
824	1246502592	1246503104	[90,91]
825	1246503040	1246503552	[91]
826	1246503488	1246504000	[91]
827	1246503936	1246504448	[91]
828	1246504384	1246504896	[91]
829	1246504832	1246505344	[91]
830	1246505280	1246505792	[91]
831	1246505728	1246506240	[91]
832	1246506176	1246506688	[91]
833	1246506624	1246507136	[91,92]
834	1246507072	1246507584	[92]
835	1246507520	1246508032	[92]
836	1246507968	1246508480	[92]
837	1246508416	1246508928	[92]
838	1246508864	1246509376	[92]
839	1246509312	1246509824	[92]
840	1246509760	1246510272	[92]
841	1246510208	1246510720	[92]
842	1246510656	1246511168	[92,93]
843	1246511104	1246511616	[93]
844	1246511552	1246512064	[93]
845	1246512000	1246512512	[93]
846	1246512448	1246512960	[93]
847	1246512896	1246513408	[93]
848	1246513344	1246513856	[93]
849	1246513792	1246514304	[93]
850	1246514240	1246514752	[93]
851	1246514688	1246515200	[93]
852	1246515136	1246515648	[93,94]
853	1246515584	1246516096	[94]
854	1246516032	1246516544	[94]
855	1246516480	1246516992	[94]
856	1246516928	1246517440	[94]
857	1246517376	1246517888	[94]
858	1246517824	1246518336	[94]
859	1246518272	1246518784	[94]
860	1246518720	1246519232	[94]
861	1246519168	1246519680	[94,95]
862	1246519616	1246520128	[95]
863	1246520064	1246520576	[95]
